word1;word2;weight
НЬЮ-ЙОРК;СТОЛИЦА;0.2706
НЬЮ-ЙОРК;МАНХЭТТЕН;0.1765
НЬЮ-ЙОРК;ВАШИНГТОН;0.1529
ОМОН;СПЕЦНАЗ;0.7703
ОМОН;ЗАХВАТ;0.7568
ОМОН;АВТОМАТ;0.6486
ОМОН;ОТРЯД;0.3784
ОМОН;ОПАСНОСТЬ;0.3243
ОМОН;СОЛДАТЫ;0.2568
ОМОН;МАСКИ;0.1622
ОДЕССА;УКРАИНА;0.8394
ОДЕССА;ЮМОР;0.4964
ОДЕССА;КУРОРТ;0.4234
ОДЕССА;ПОРТ;0.1898
ОДЕССА;СТОЛИЦА;0.1898
ОЛИМПИАДА;СОРЕВНОВАНИЯ;0.7901
ОЛИМПИАДА;СОЧИ;0.7293
ОЛИМПИАДА;МЕДАЛЬ;0.6768
ОЛИМПИАДА;КОЛЬЦА;0.3204
ОЛИМПИАДА;ГРЕЦИЯ;0.2155
ОСТАП;СТУЛЬЕВ;0.901
ОСТАП;БУЛЬБА;0.6979
ОСТАП;ТАРАС;0.4792
ОСТАП;ГЕРОЙ;0.3958
ОСТАП;ТЕЛЁНОК;0.25
ПДД;ПРАВИЛА;1.0
ПДД;ДВИЖЕНИЯ;0.8784
ПДД;ШТРАФ;0.4324
ПДД;АВАРИЯ;0.4054
ПДД;ГАИ;0.3378
ПДД;ЗНАКИ;0.1959
ПДД;НАРУШЕНИЕ;0.1622
ПАРИЖ;БАШНЯ;0.8311
ПАРИЖ;СТОЛИЦА;0.5099
ПАРИЖ;ФРАНЦУЗЫ;0.4272
ПАРИЖ;РОМАНТИКА;0.4106
ПАРИЖ;ЕВРОПА;0.2285
ПАРИЖ;ДУХИ;0.1854
ПИТЕР;СТОЛИЦА;0.6345
ПИТЕР;ПЁТР;0.6345
ПИТЕР;МОСТЫ;0.5793
ПИТЕР;НЕВА;0.4897
ПИТЕР;МОСКВА;0.469
ПИТЕР;ПЕН;0.3724
ПИТЕР;НОЧИ;0.3552
ПИТЕР;ЛЕНИНГРАД;0.2621
ПИТЕР;САНКТ-ПЕТЕРБУРГ;0.2621
ПОЛЬША;ПОЛЯК;0.665
ПОЛЬША;ВАРШАВА;0.5367
ПОЛЬША;ЕВРОПА;0.5267
ПОЛЬША;ГРАНИЦА;0.2867
ПОЛЬША;ПАН;0.1533
РУСЬ;КНЯЗЬ;0.7647
РУСЬ;РУССКИЙ;0.7059
РУСЬ;МАТУШКА;0.6078
РУСЬ;РОДИНА;0.3725
РУСЬ;КРЕСТЬЯНЕ;0.3333
РУСЬ;МОСКВА;0.2353
РУСЬ;ВЛАДИМИР;0.2353
РУСЬ;ИМПЕРИЯ;0.2157
РУСЬ;СЛАВЯНЕ;0.1765
РЯЗАНЬ;ОБЛАСТЬ;0.5104
РЯЗАНЬ;СТОЛИЦА;0.375
РЯЗАНЬ;ЖИТЕЛИ;0.3021
РЯЗАНЬ;КАЗАНЬ;0.2917
РЯЗАНЬ;ЦЕНТР;0.2917
РЯЗАНЬ;МОСКВА;0.2292
РЯЗАНЬ;ГОВОР;0.1771
САЙКА;ИСПУГ;0.7833
САЙКА;БУЛКА;0.6833
САЙКА;МАЛЕНЬКАЯ;0.55
САЙКА;СЛОЙКА;0.3833
САЙКА;БАТОН;0.2
САЙКА;ВЫПЕЧКА;0.1667
САКУРА;ЯПОНИЯ;1.0
САКУРА;ВИШНЯ;0.7159
САКУРА;ЦВЕТЕНИЕ;0.5455
САКУРА;КИТАЙ;0.5114
СЕВАСТОПОЛЬ;КРЫМ;0.74
СЕВАСТОПОЛЬ;КОРАБЛИ;0.5633
СЕВАСТОПОЛЬ;ГЕРОЙ;0.5467
СЕВАСТОПОЛЬ;ФЛОТ;0.4333
СЕВАСТОПОЛЬ;КУРОРТ;0.3733
СЕВАСТОПОЛЬ;УКРАИНА;0.3467
СЕВАСТОПОЛЬ;МОРЯКИ;0.25
СЕВАСТОПОЛЬ;ПОРТ;0.1933
СЕРЁЖКА;УХО;1.0
СЕРЁЖКА;СЕРЕБРО;0.5654
СЕРЁЖКА;БИЖУТЕРИЯ;0.3351
СЕРЁЖКА;СЕРГЕЙ;0.2094
СЕРЁЖКА;БРИЛЛИАНТ;0.1832
СЕРЁЖКА;БЕРЁЗА;0.1728
СИМКА;СВЯЗЬ;0.6977
СИМКА;ОПЕРАТОР;0.6744
СИМКА;ЗВОНОК;0.6163
СИМКА;МЕГАФОН;0.5698
СИМКА;НОМЕР;0.5465
СИМКА;МАЛЕНЬКАЯ;0.3721
СИМКА;КАРТОЧКА;0.186
СНЕГУРОЧКА;ДЕД;0.9524
СНЕГУРОЧКА;ПОДАРКИ;0.6845
СНЕГУРОЧКА;ВНУЧКА;0.5833
СНЕГУРОЧКА;ЁЛКА;0.494
СНЕГУРОЧКА;КОСА;0.2381
СТЕЛЛА;ПАМЯТНИК;0.8442
СТЕЛЛА;ФЕЯ;0.7403
СТЕЛЛА;ОБЕЛИСК;0.5195
СТЕЛЛА;СТАТУЯ;0.4416
СТЕЛЛА;МУЛЬТИК;0.2987
СТЕЛЛА;ПОСТАМЕНТ;0.2727
ТОКИО;ЯПОНИЯ;1.0
ТОКИО;СТОЛИЦА;0.7395
ТОКИО;СУШИ;0.563
ТОКИО;КИТАЙ;0.521
ТОКИО;АНИМЕ;0.479
ТОКИО;САКУРА;0.3193
ТОКИО;КУЛЬТУРА;0.2185
ТОКИО;ОСТРОВ;0.1597
ТУЗИК;КЛИЧКА;0.8571
ТУЗИК;ГРЕЛКА;0.7341
ТУЗИК;ПЁС;0.7341
ТУЗИК;ЩЕНОК;0.623
ТУЗИК;ШАРИК;0.4286
ТУЗИК;БУДКА;0.3532
ТУЗИК;БОБИК;0.2778
ФЕЙСБУК;СЕТЬ;1.0
ФЕЙСБУК;ОБЩЕНИЕ;0.993
ФЕЙСБУК;САЙТ;0.7972
ФЕЙСБУК;СОЦСЕТЬ;0.4406
ФЕЙСБУК;КОНТАКТ;0.3497
ФЕЙСБУК;ЗНАКОМСТВА;0.2657
ФЕЙСБУК;НОВОСТИ;0.1538
ФИЛАДЕЛЬФИЯ;РОЛЛЫ;1.0
ФИЛАДЕЛЬФИЯ;ШТАТ;0.9474
ФИЛАДЕЛЬФИЯ;АМЕРИКА;0.8772
ФИЛАДЕЛЬФИЯ;СУШИ;0.8246
ФИЛАДЕЛЬФИЯ;СЫР;0.6491
ФИЛАДЕЛЬФИЯ;МАСКАРПОНЕ;0.2544
ФИЛАДЕЛЬФИЯ;ФЛОРЕНЦИЯ;0.2105
ФИЛАДЕЛЬФИЯ;ДЕЛЬФИН;0.1579
ФРАНЦИЯ;БАШНЯ;0.937
ФРАНЦИЯ;ЛЯГУШКИ;0.4055
ФРАНЦИЯ;ФЛАГ;0.3228
ФРАНЦИЯ;ДУХИ;0.2283
ЧЕРНОБЫЛЬ;ВЗРЫВ;1.0
ЧЕРНОБЫЛЬ;СТАНЦИЯ;0.8478
ЧЕРНОБЫЛЬ;УКРАИНА;0.6739
ЧЕРНОБЫЛЬ;ЗОНА;0.6087
ЧЕРНОБЫЛЬ;КАТАСТРОФА;0.5652
ЧЕРНОБЫЛЬ;ПРИПЯТЬ;0.3261
ЧЕРНОБЫЛЬ;АВАРИЯ;0.2391
ЧЕРНОБЫЛЬ;ОПАСНОСТЬ;0.1739
ЧИРИК;ВОРОБЕЙ;0.7513
ЧИРИК;ДЕСЯТКА;0.7302
ЧИРИК;МОНЕТА;0.6349
ЧИРИК;ПТИЧКА;0.6032
ЧИРИК;ЧЕРВОНЕЦ;0.3915
ЧИРИК;РУБЛЕЙ;0.3069
ЧИРИК;ПЕНИЕ;0.2857
ЧИРИК;КЛЮВ;0.2434
ЧИРИК;КУПЮРА;0.1587
ЧИРИК;ПТЕНЦЫ;0.1587
ШАХИД;ТЕРРОРИСТ;1.0
ШАХИД;ИСЛАМ;0.9623
ШАХИД;СМЕРТНИК;0.9528
ШАХИД;ВЗРЫВ;0.9434
ШАХИД;ПОЯС;0.717
ШАХИД;СВИДЕТЕЛЬ;0.3774
ШАХИД;БОМБА;0.3019
ШАХИД;БОРОДА;0.2264
ШАХИД;АРАБ;0.2075
ШАХИД;МЕТРО;0.1887
ШАХИД;ТЕРАКТ;0.1509
ШВЕЦИЯ;ЕВРОПА;0.7107
ШВЕЦИЯ;ШВЕДЫ;0.6604
ШВЕЦИЯ;ЧАСЫ;0.6289
ШВЕЦИЯ;СЫР;0.522
ШВЕЦИЯ;ФЛАГ;0.4717
ШВЕЦИЯ;СТОКГОЛЬМ;0.2327
ШВЕЦИЯ;КОРОЛЕВСТВО;0.195
ШЕРЕМЕТЬЕВО;АЭРОПОРТ;1.0
ШЕРЕМЕТЬЕВО;МОСКВА;0.8718
ШЕРЕМЕТЬЕВО;ПИЛОТ;0.6795
ШЕРЕМЕТЬЕВО;ВОКЗАЛ;0.5769
ШЕРЕМЕТЬЕВО;РЕЙС;0.4615
ШЕРЕМЕТЬЕВО;МЕТРО;0.1923
ШЕРЕМЕТЬЕВО;ПОСАДКА;0.1923
ШЕРЕМЕТЬЕВО;ГРАФ;0.1538
ЩЕРБАК;ФАМИЛИЯ;0.7481
ЩЕРБАК;ЩЕРБИНА;0.7259
ЩЕРБАК;ЩЕРБЕТ;0.5185
ЩЕРБАК;ЩЕПКА;0.2741
ЭСТОНИЯ;ПРИБАЛТИКА;0.5779
ЭСТОНИЯ;ТАЛЛИН;0.474
ЭСТОНИЯ;ЛИТВА;0.2857
ЭСТОНИЯ;СТОЛИЦА;0.2662
ЮГОСЛАВИЯ;ЕВРОПА;0.6789
ЮГОСЛАВИЯ;СЛАВА;0.633
ЮГОСЛАВИЯ;РАСПАД;0.2569
ЮГОСЛАВИЯ;СЕРБИЯ;0.2202
ЮНГА;МАТРОС;0.7704
ЮНГА;МОРЯК;0.7393
ЮНГА;ПАЛУБА;0.7237
ЮНГА;СУДНО;0.5447
ЮПИТЕР;МАРС;0.6462
ЮПИТЕР;САТУРН;0.6132
ЮПИТЕР;ГАЛАКТИКА;0.4292
ЮПИТЕР;СИСТЕМА;0.3962
ЮПИТЕР;СПУТНИК;0.2807
ЮПИТЕР;ПЛУТОН;0.1698
ЯЛТА;КРЫМ;0.7023
ЯЛТА;КУРОРТ;0.6794
ЯЛТА;ОТПУСК;0.4504
ЯЛТА;УКРАИНА;0.3664
ЯЛТА;ЯХТА;0.1985
ЯЛТА;ЗАГАР;0.1679
ЯНДЕКС;ПОИСК;1.0
ЯНДЕКС;БРАУЗЕР;0.7978
ЯНДЕКС;ПОИСКОВИК;0.7303
ЯНДЕКС;ГУГЛ;0.7022
ЯНДЕКС;ИНФОРМАЦИЯ;0.6629
ЯНДЕКС;ПОЧТА;0.6067
ЯНДЕКС;ВИКИПЕДИЯ;0.309
ЯНДЕКС;СЕТЬ;0.2978
ЯНДЕКС;НОВОСТИ;0.1854
ЯНДЕКС;КАРТИНКИ;0.1685
ЯНДЕКС;СИСТЕМА;0.1573
ЯПОНИЯ;КИМОНО;0.4513
ЯПОНИЯ;ОСТРОВ;0.3897
ЯПОНИЯ;ВОСТОК;0.2769
ЯПОНИЯ;ХАРАКИРИ;0.2769
ЯПОНИЯ;САМУРАЙ;0.1795
ЯПОНИЯ;ВОСХОД;0.1744
АБАЖУР;ЛАМПА;1.0
АБАЖУР;СВЕТИЛЬНИК;0.6331
АБАЖУР;ЛЮСТРА;0.5719
АБАЖУР;ЛАМПОЧКА;0.4712
АБАЖУР;ТОРШЕР;0.4676
АБАЖУР;БРА;0.3237
АБАЖУР;УЮТ;0.1763
АБЗАЦ;СТРОКА;0.9962
АБЗАЦ;ОТСТУП;0.7245
АБЗАЦ;НАЧАЛО;0.5811
АБЗАЦ;ГЛАВА;0.2189
АБЗАЦ;ПРЕДЛОЖЕНИЕ;0.2075
АБОНЕМЕНТ;БАССЕЙН;1.0
АБОНЕМЕНТ;ФИТНЕС;0.8889
АБОНЕМЕНТ;СПОРТЗАЛ;0.6852
АБОНЕМЕНТ;ПОСЕЩЕНИЕ;0.537
АБОНЕМЕНТ;ЗАНЯТИЯ;0.5
АБОНЕМЕНТ;ТАНЦЫ;0.4815
АБОНЕМЕНТ;КЛУБ;0.3148
АБОНЕМЕНТ;ТРЕНИРОВКА;0.2407
АБОНЕМЕНТ;ТРЕНЕР;0.2037
АБОНЕМЕНТ;ТАЛОН;0.1852
АБОНЕНТ;СВЯЗЬ;0.7143
АБОНЕНТ;ЗВОНОК;0.7033
АБОНЕНТ;НОМЕР;0.6813
АБОНЕНТ;СЕТЬ;0.5385
АБОНЕНТ;ПЛАТА;0.2308
АБОНЕНТ;ГУДОК;0.1978
АБОНЕНТ;ВЫЗОВ;0.1758
АБОРИГЕН;ЖИТЕЛЬ;0.7813
АБОРИГЕН;ИНДЕЕЦ;0.6875
АБОРИГЕН;ПЛЕМЯ;0.6667
АБОРИГЕН;НЕГР;0.6458
АБОРИГЕН;ОБЕЗЬЯНА;0.4271
АБОРИГЕН;АВСТРАЛИЯ;0.2604
АБОРИГЕН;ПАПУАС;0.2604
АБРАЗИВ;ВЕЩЕСТВО;0.8608
АБРАЗИВ;ОБРАЗЕЦ;0.8608
АБРАЗИВ;НАЖДАК;0.7215
АБРАЗИВ;ПОЛИРОВКА;0.7152
АБРАЗИВ;АЛМАЗ;0.6329
АБРАЗИВ;ШЛИФОВКА;0.4684
АБРАЗИВ;ОБРАБОТКА;0.4177
АБРАКАДАБРА;ВОЛШЕБСТВО;0.736
АБРАКАДАБРА;ЗАКЛИНАНИЕ;0.712
АБРАКАДАБРА;ФОКУС;0.696
АБРАКАДАБРА;ВОЛШЕБНИК;0.648
АБРАКАДАБРА;ФОКУСНИК;0.6
АБРАКАДАБРА;ЦИРК;0.416
АБРАКАДАБРА;ЗАГАДКА;0.248
АБРАКАДАБРА;КОЛДУН;0.248
АБРАКАДАБРА;МАГ;0.2
АБРАКАДАБРА;ЧУШЬ;0.152
АБРИКОС;КОСТОЧКА;0.744
АБРИКОС;ПЕРСИК;0.6758
АБРИКОС;ВАРЕНЬЕ;0.5666
АБРИКОС;КОМПОТ;0.3276
АБСУРД;БРЕД;1.0
АБСУРД;ЕРУНДА;0.8265
АБСУРД;ЧУШЬ;0.7653
АБСУРД;ГЛУПОСТЬ;0.7551
АБСУРД;ЧЕПУХА;0.6837
АБСУРД;НЕПРАВДА;0.6633
АБСУРД;НЕЛЕПОСТЬ;0.5204
АБСУРД;НЕСУРАЗИЦА;0.3163
АБСУРД;ВРАНЬЁ;0.1735
АБСЦЕСС;ГНОЙ;1.0
АБСЦЕСС;ВОСПАЛЕНИЕ;0.9262
АБСЦЕСС;НАРЫВ;0.8279
АБСЦЕСС;ОПЕРАЦИЯ;0.5164
АБСЦЕСС;ЗАРАЖЕНИЕ;0.4918
АБСЦЕСС;ПРОЦЕСС;0.3689
АВАНТЮРА;ПРИКЛЮЧЕНИЕ;0.7841
АВАНТЮРА;РИСК;0.7841
АВАНТЮРА;АФЕРА;0.5682
АВАНТЮРА;ХИТРОСТЬ;0.3636
АВАНТЮРА;АДРЕНАЛИН;0.1818
АВАНТЮРА;ИНТЕРЕС;0.1591
АВАНТЮРИСТ;ПРИКЛЮЧЕНИЕ;0.7109
АВАНТЮРИСТ;РИСК;0.6431
АВАНТЮРИСТ;ОБМАНЩИК;0.4484
АВАНТЮРИСТ;АЗАРТ;0.2537
АВГУСТ;КАНИКУЛЫ;0.3639
АВГУСТ;ИЮЛЬ;0.2827
АВГУСТ;СЕНТЯБРЬ;0.2696
АВГУСТ;ОТПУСК;0.2539
АВИАБИЛЕТ;АЭРОПОРТ;0.6598
АВИАБИЛЕТ;ПИЛОТ;0.5052
АВИАБИЛЕТ;СТЮАРДЕССА;0.4227
АВИАБИЛЕТ;КАССА;0.2165
АВИАБИЛЕТ;ПАССАЖИР;0.1649
АВИАКОМПАНИЯ;СТЮАРДЕССА;0.7407
АВИАКОМПАНИЯ;ПИЛОТ;0.6759
АВИАКОМПАНИЯ;АЭРОПОРТ;0.5093
АВИАКОМПАНИЯ;ПЕРЕЛЁТ;0.287
АВИАКОМПАНИЯ;ВЕРТОЛЁТ;0.2778
АВИАКОМПАНИЯ;ТРАП;0.1574
АВИАКОНСТРУКТОР;ПИЛОТ;0.6522
АВИАКОНСТРУКТОР;ВЕРТОЛЁТ;0.6413
АВИАКОНСТРУКТОР;АВИАЦИЯ;0.5217
АВИАКОНСТРУКТОР;ЛЁТЧИК;0.3152
АВИАКОНСТРУКТОР;ДВИГАТЕЛЬ;0.2717
АВИАКОНСТРУКТОР;ЧЕРТЁЖ;0.2609
АВИАКОНСТРУКТОР;ИНЖЕНЕР;0.2174
АВИАКОНСТРУКТОР;ДЕТАЛИ;0.1739
АВИАЦИЯ;ПИЛОТ;0.6909
АВИАЦИЯ;ВЕРТОЛЁТ;0.6857
АВИАЦИЯ;ЛЁТЧИК;0.5584
АВИАЦИЯ;СТЮАРДЕССА;0.5403
АВИАЦИЯ;АЭРОПОРТ;0.3844
АВОСЬКА;СЕТКА;0.8431
АВОСЬКА;ПАКЕТ;0.6732
АВОСЬКА;ДЫРКИ;0.3497
АВОСЬКА;МЕШОК;0.2092
АВРАЛ;ОТЧЁТ;0.4118
АВРАЛ;СУДНО;0.3824
АВРАЛ;ДЕЛА;0.2059
АВРАЛ;СУЕТА;0.1618
АВСТРАЛИЕЦ;КЕНГУРУ;0.6587
АВСТРАЛИЕЦ;ЖИТЕЛЬ;0.5329
АВСТРАЛИЕЦ;КОНТИНЕНТ;0.4132
АВСТРАЛИЕЦ;МАТЕРИК;0.3713
АВСТРАЛИЕЦ;ИНОСТРАНЕЦ;0.3653
АВСТРАЛИЕЦ;АВСТРИЯ;0.1976
АВСТРАЛИЕЦ;НАЦИОНАЛЬНОСТЬ;0.1677
АВСТРИЕЦ;ЖИТЕЛЬ;0.6409
АВСТРИЕЦ;НАЦИЯ;0.558
АВСТРИЕЦ;ВЕНА;0.5414
АВСТРИЕЦ;НАЦИОНАЛЬНОСТЬ;0.5414
АВСТРИЕЦ;ИНОСТРАНЕЦ;0.4751
АВСТРИЕЦ;КЕНГУРУ;0.3978
АВСТРИЕЦ;ЕВРОПА;0.3812
АВСТРИЕЦ;ГРАЖДАНИН;0.2983
АВСТРИЕЦ;АВСТРАЛИЯ;0.2652
АВТО;РУЛЬ;0.6418
АВТО;ДВИГАТЕЛЬ;0.3284
АВТО;БЕНЗИН;0.209
АВТО;ТОРМОЗ;0.194
АВТОБАЗА;СТОЯНКА;0.6053
АВТОБАЗА;БЕНЗИН;0.5263
АВТОБАЗА;ГАРАЖ;0.1711
АВТОБАЗА;КОЛЁСА;0.1579
АВТОБАН;ТРАССА;0.859
АВТОБАН;АСФАЛЬТ;0.5641
АВТОБАН;ГЕРМАНИЯ;0.5385
АВТОБАН;ШОССЕ;0.3974
АВТОБАН;МАГИСТРАЛЬ;0.3718
АВТОБАН;ПОЛОСА;0.3462
АВТОГРАФ;ПОДПИСЬ;1.0
АВТОГРАФ;РОСПИСЬ;0.9545
АВТОГРАФ;ЗНАМЕНИТОСТЬ;0.892
АВТОГРАФ;ЗВЕЗДА;0.7358
АВТОГРАФ;ПЕВЕЦ;0.6193
АВТОГРАФ;АРТИСТ;0.233
АВТОЗАПЧАСТИ;ДВИГАТЕЛЬ;0.5938
АВТОЗАПЧАСТИ;РУЛЬ;0.5521
АВТОЗАПЧАСТИ;БАМПЕР;0.375
АВТОЗАПЧАСТИ;КАРБЮРАТОР;0.3542
АВТОМАГИСТРАЛЬ;ТРАССА;0.6636
АВТОМАГИСТРАЛЬ;ШОССЕ;0.5899
АВТОМАГИСТРАЛЬ;АСФАЛЬТ;0.2857
АВТОМАГИСТРАЛЬ;АВАРИЯ;0.2028
АВТОМАГИСТРАЛЬ;ЕЗДА;0.1659
АВТОМАТ;ПУЛЯ;0.5818
АВТОМАТ;КАЛАШНИКОВ;0.5697
АВТОМАТ;РУЖЬЁ;0.3576
АВТОМАТ;РОБОТ;0.1667
АВТОМАТ КАЛАШНИКОВА;СТРЕЛЬБА;0.766
АВТОМАТ КАЛАШНИКОВА;ПУЛИ;0.734
АВТОМАТ КАЛАШНИКОВА;ПАТРОНЫ;0.3617
АВТОМАТ КАЛАШНИКОВА;РУЖЬЁ;0.2872
АВТОМАТ КАЛАШНИКОВА;ПРИЦЕЛ;0.2021
АВТОМАШИНА;РУЛЬ;0.6202
АВТОМАШИНА;АВТОМАТ;0.3643
АВТОМАШИНА;БЕНЗИН;0.3566
АВТОМАШИНА;МОТОР;0.3023
АВТОМАШИНА;ЕЗДА;0.2016
АВТОМАШИНА;ПЕДАЛЬ;0.1628
АВТОМОБИЛИ;РУЛЬ;0.8542
АВТОМОБИЛИ;ТРАНСПОРТ;0.7292
АВТОМОБИЛИ;БЕНЗИН;0.6875
АВТОМОБИЛИ;ГОНКА;0.6042
АВТОМОБИЛИ;ПРАВА;0.2708
АВТОМОБИЛИ;ЕЗДА;0.2292
АВТОМОБИЛИ;ЗАПРАВКА;0.2292
АВТОМОБИЛИ;СТОЯНКА;0.1667
АВТОМОБИЛИСТ;РУЛЬ;0.8235
АВТОМОБИЛИСТ;КОЛЁСА;0.5
АВТОМОБИЛИСТ;ПРАВА;0.4118
АВТОМОБИЛИСТ;АВАРИЯ;0.3382
АВТОПИЛОТ;ВЕРТОЛЁТ;0.625
АВТОПИЛОТ;УПРАВЛЕНИЕ;0.6111
АВТОПИЛОТ;ЛЁТЧИК;0.3056
АВТОПИЛОТ;АВТОМАТ;0.25
АВТОПИЛОТ;КАБИНА;0.1667
АВТОР;ПОЭТ;0.5649
АВТОР;СТИХ;0.4487
АВТОР;РОМАН;0.4282
АВТОР;ПУШКИН;0.4146
АВТОРИТАРНЫЙ;АВТОРИТЕТ;1.0
АВТОРИТАРНЫЙ;РЕЖИМ;0.7238
АВТОРИТАРНЫЙ;ПРАВЛЕНИЕ;0.4571
АВТОРИТАРНЫЙ;ПРАВИТЕЛЬ;0.2571
АВТОРИТАРНЫЙ;СТИЛЬ;0.219
АВТОРИТЕТ;УВАЖЕНИЕ;1.0
АВТОРИТЕТ;ГЛАВАРЬ;0.4351
АВТОРИТЕТ;ЛИДЕР;0.3969
АВТОРИТЕТ;БОСС;0.3893
АВТОРИТЕТ;БАНДИТ;0.2519
АВТОРИТЕТ;СЛАВА;0.2214
АВТОРИТЕТ;КРИМИНАЛ;0.1908
АВТОРИТЕТ;КУМИР;0.1527
АВТОРИТЕТ;ПРИМЕР;0.1527
АГАТ;ДРАГОЦЕННОСТЬ;0.6243
АГАТ;СЕРЬГИ;0.5989
АГАТ;МИНЕРАЛ;0.5254
АГАТ;ЮВЕЛИР;0.2429
АГАТ;БРАСЛЕТ;0.2429
АГАТ;КУЛОН;0.2429
АГАТ;ДОРОГОЙ;0.2034
АГАТ;ДОБЫЧА;0.1751
АГАТ;БУСЫ;0.1582
АГЕНТ;РАЗВЕДКА;0.5
АГЕНТ;СЕКРЕТ;0.2181
АГЕНТ;НЕДВИЖИМОСТЬ;0.1968
АГЕНТ;ДЕТЕКТИВ;0.1915
АГЕНТ;БЕЗОПАСНОСТЬ;0.1649
АГЕНТУРА;ШПИОН;0.594
АГЕНТУРА;СЕТЬ;0.3488
АГЕНТУРА;РАЗВЕДКА;0.2125
АГЕНТУРА;СЛЕЖКА;0.2071
АГИТАЦИЯ;ВЫБОРЫ;0.8889
АГИТАЦИЯ;АГИТАТОР;0.6587
АГИТАЦИЯ;РЕКЛАМА;0.5952
АГИТАЦИЯ;МИТИНГ;0.5873
АГИТАЦИЯ;ЛИСТОВКА;0.5119
АГИТАЦИЯ;ПЛАКАТ;0.4563
АГИТАЦИЯ;ПРИЗЫВ;0.3016
АГИТАЦИЯ;КАНДИДАТ;0.2937
АГИТАЦИЯ;ГОЛОСОВАНИЕ;0.2063
АГИТАЦИЯ;ПРИВЛЕЧЕНИЕ;0.1905
АГИТПРОП;АГИТАЦИЯ;1.0
АГИТПРОП;ПРОПАГАНДА;0.9688
АГИТПРОП;РЕКЛАМА;0.5417
АГИТПРОП;ОТДЕЛ;0.3646
АГИТПРОП;АГИТКА;0.3438
АГИТПРОП;ВЫБОРЫ;0.1979
АГИТПРОП;ЛИСТОВКА;0.1563
АГИТПРОП;РЕПЛИКА;0.1563
АГРЕГАТ;АППАРАТ;0.8182
АГРЕГАТ;СТАНОК;0.7273
АГРЕГАТ;МЕХАНИЗМ;0.6894
АГРЕГАТ;МОТОР;0.5076
АГРЕГАТ;ЗАВОД;0.4773
АГРЕГАТ;УСТРОЙСТВО;0.3485
АГРЕГАТ;ПРИБОР;0.2197
АГРЕГАТ;ДВИГАТЕЛЬ;0.1742
АГРЕССИЯ;НАПАДЕНИЕ;0.4679
АГРЕССИЯ;НЕНАВИСТЬ;0.4404
АГРЕССИЯ;ГНЕВ;0.4037
АГРЕССИЯ;ЗЛОБА;0.3761
АГРЕССИЯ;ПСИХ;0.2661
АГРЕССИЯ;СОСТОЯНИЕ;0.1835
АГРЕССИЯ;ЭМОЦИИ;0.1743
АГРОНОМ;КОЛХОЗ;0.8586
АГРОНОМ;ХОЗЯЙСТВО;0.7273
АГРОНОМ;УРОЖАЙ;0.5152
АГРОНОМ;ЗЕРНО;0.3939
АГРОНОМ;СЕМЕНА;0.3131
АГРОНОМ;КОМБАЙН;0.2222
АГРОНОМ;РАСТЕНИЯ;0.197
АГРОНОМ;ПОЛЯ;0.1919
АД;РАЙ;1.0
АД;ЧЁРТ;0.8113
АД;ДЬЯВОЛ;0.717
АД;ГРЕХ;0.6981
АД;КОТЁЛ;0.6792
АД;САТАНА;0.4906
АД;ГРЕШНИК;0.2925
АД;ДЕМОН;0.2453
АД;ЛЮЦИФЕР;0.2264
АД;ПЛАМЯ;0.2075
АД;ПРЕИСПОДНЯЯ;0.1887
АД;ПЕКЛО;0.1698
АД;КРУГИ;0.1509
АД;ЦЕРБЕР;0.1509
АДАПТАЦИЯ;ПРИВЫКАНИЕ;1.0
АДАПТАЦИЯ;ПРИСПОСОБЛЕНИЕ;0.75
АДАПТАЦИЯ;КЛИМАТ;0.7188
АДАПТАЦИЯ;СРЕДА;0.5521
АДАПТАЦИЯ;ПЕРИОД;0.3021
АДАПТАЦИЯ;НОВОЕ;0.2813
АДЖИКА;ПЕРЕЦ;1.0
АДЖИКА;ПОМИДОР;0.8362
АДЖИКА;ПРИПРАВА;0.8276
АДЖИКА;ТОМАТ;0.7241
АДЖИКА;СОУС;0.5345
АДЖИКА;БАНКА;0.4828
АДЖИКА;ЧЕСНОК;0.3448
АДЖИКА;ГРУЗИЯ;0.3103
АДЖИКА;КЕТЧУП;0.1897
АДМИНИСТРАТОР;УПРАВЛЯЮЩИЙ;0.5802
АДМИНИСТРАТОР;РУКОВОДИТЕЛЬ;0.4568
АДМИНИСТРАТОР;ГОСТИНИЦА;0.3827
АДМИНИСТРАТОР;ГЛАВА;0.3086
АДМИНИСТРАТОР;ДОЛЖНОСТЬ;0.2099
АДМИНИСТРАЦИЯ;ГЛАВА;0.9651
АДМИНИСТРАЦИЯ;НАЧАЛЬСТВО;0.8721
АДМИНИСТРАЦИЯ;РУКОВОДСТВО;0.5116
АДМИНИСТРАЦИЯ;УПРАВЛЕНИЕ;0.4767
АДМИНИСТРАЦИЯ;МЭР;0.1977
АДМИНИСТРАЦИЯ;ПРАВИТЕЛЬСТВО;0.1628
АДМИРАЛ;ЗВАНИЕ;1.0
АДМИРАЛ;ФЛОТ;0.8025
АДМИРАЛ;ГЕНЕРАЛ;0.2593
АДМИРАЛ;ПОГОНЫ;0.2469
АДМИРАЛ;МОРЯК;0.2346
АДРЕНАЛИН;ГОРМОН;0.646
АДРЕНАЛИН;ЭНЕРГИЯ;0.3913
